movieId,title,genres,Cluster
171495.0,Cosmos,(no genres listed),6
171631.0,Maria Bamford: Old Baby,(no genres listed),6
171695.0,Robin Williams: Live on Broadway (2002),Comedy,2
171701.0,The Death of Louis XIV (2016),Drama,3
171749.0,Death Note: Desu nôto (2006–2007),(no genres listed),6
171751.0,Munna bhai M.B.B.S. (2003),Comedy,2
171759.0,The Beguiled (2017),Drama|Thriller|Western,3
171763.0,Baby Driver (2017),Action|Crime|Thriller,8
171765.0,Okja (2017),Action|Adventure|Drama|Sci-Fi,7
171811.0,Embassy (2013),Comedy|Sci-Fi|War,2
171867.0,Rough Night (2017),Comedy|Drama,4
171891.0,Generation Iron 2,(no genres listed),6
171917.0,Mystère à la Tour Eiffel (2015),Drama|Mystery|Thriller,0
172013.0,Stefan Zweig: Farewell to Europe (2016),Drama,3
172215.0,Saved by the Bell: Hawaiian Style (1992),Comedy,2
172229.0,Plain Clothes (1988),Comedy|Mystery|Romance|Thriller,2
172233.0,The Prime Gig (2000),Drama|Romance,1
172253.0,The Night Before (1988),Comedy,2
172321.0,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy,2
172461.0,Get Me Roger Stone (2017),Documentary,6
172497.0,T2 3-D: Battle Across Time (1996),(no genres listed),6
172547.0,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy,9
172577.0,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy,9
172583.0,Investigation Held by Kolobki (1986),Animation,9
172585.0,Karlson Returns (1970),Adventure|Animation|Children,9
172587.0,Vacations in Prostokvashino (1980),Animation,9
172589.0,Winter in Prostokvashino (1984),Animation,9
172591.0,The Godfather Trilogy: 1972-1990 (1992),(no genres listed),6
172637.0,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy,7
172705.0,Tickling Giants (2017),Documentary,6
172793.0,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,9
172825.0,Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children,9
172875.0,A Detective Story (2003),Animation|Sci-Fi,9
172881.0,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi,7
172887.0,Kid's Story (2003),Animation|Sci-Fi,9
172909.0,Cheburashka (1971),Animation,9
173145.0,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi,7
173197.0,The Square (2017),Drama,3
173205.0,The Meyerowitz Stories (2017),Comedy,2
173209.0,War Machine (2017),Comedy|Drama|War,4
173235.0,Tokyo Idols (2017),Documentary,6
173253.0,Vir Das: Abroad Understanding (2017),Comedy,2
173255.0,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,2
173291.0,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi,7
173307.0,The Gracefield Incident (2015),Action|Horror|Sci-Fi,5
173317.0,Shadow World (2016),Documentary,6
173351.0,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy,9
173355.0,Travels of an Ant (1983),Animation,9
173535.0,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed),6
173619.0,Fugitives (1986),Comedy|Crime,2
173751.0,Tiger Raid (2016),Thriller,5
173873.0,Gulliver's Travels (1996),Adventure|Children|Fantasy,9
173925.0,Seven Sisters (2017),Sci-Fi|Thriller,5
173941.0,Atomic Blonde (2017),Thriller,5
173963.0,Empties (2007),Comedy,2
174045.0,Goon: Last of the Enforcers (2017),Comedy,2
174053.0,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller,5
174055.0,Dunkirk (2017),Action|Drama|Thriller|War,8
174141.0,Belladonna of Sadness (1973),Animation|Drama|Fantasy,3
174403.0,The Putin Interviews (2017),(no genres listed),6
174479.0,Unedited Footage of a Bear (2014),Horror|Thriller,5
174551.0,Obsession (1965),Comedy,2
174681.0,"Oh, Hello: On Broadway (2017)",Comedy,2
174727.0,Good Time (2017),Crime|Drama,0
174737.0,Don Camillo in Moscow (1965),Comedy,2
174815.0,The House (2017),Comedy,2
174909.0,Logan Lucky (2017),Comedy,2
175197.0,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,5
175199.0,Annabelle: Creation (2017),Horror,5
175293.0,Gena the Crocodile (1969),Animation|Children,9
175303.0,It (2017),Horror,5
175387.0,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children,9
175397.0,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy,9
175401.0,Wolf and Calf (1984),Animation,9
175431.0,Bobik Visiting Barbos (1977),Animation|Comedy,2
175435.0,The Magic Ring (1982),Animation|Fantasy,9
175475.0,The Emoji Movie (2017),Animation|Children|Comedy,9
175485.0,Death Note (2017),Horror|Thriller,5
175569.0,Wind River (2017),Action|Crime|Mystery|Thriller,8
175577.0,Rory Scovel Tries Stand-Up for the First Time (2017),Comedy,2
175585.0,Shot Caller (2017),Action|Crime|Drama|Thriller,8
175661.0,The Hitman's Bodyguard (2017),Action|Comedy,2
175693.0,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),Comedy|Crime,2
175705.0,Themroc (1973),Comedy|Horror,2
175707.0,A German Life (2016),Documentary,6
175743.0,Self-criticism of a Bourgeois Dog (2017),Comedy,2
175781.0,Der Herr Karl (1961),Comedy,2
176051.0,LEGO DC Super Hero Girls: Brain Drain (2017),Animation,9
176101.0,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy,7
176329.0,Ari Shaffir: Double Negative (2017),Comedy,2
176371.0,Blade Runner 2049 (2017),Sci-Fi,5
176389.0,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy,9
176413.0,Bliss (2012),Drama,3
176415.0,Alles Inklusive (2014),Comedy|Drama,4
176419.0,Mother! (2017),Drama|Horror|Mystery|Thriller,5
176423.0,Icarus (2017),Documentary,6
176579.0,Cage Dive (2017),Drama|Horror|Thriller,5
176601.0,Black Mirror,(no genres listed),6
176621.0,Boniface's Holiday (1965),Animation|Children|Comedy|Romance,9
176751.0,American Made (2017),Crime|Thriller,0
176805.0,Little Boxes (2017),Comedy|Drama,4
176935.0,Geostorm (2017),Action,7
177185.0,Maz Jobrani: Immigrant (2017),Comedy,2
177285.0,Sword Art Online The Movie: Ordinal Scale (2017),Action|Adventure|Animation|Fantasy|Sci-Fi,7
177593.0,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,0
177615.0,Lady Bird (2017),Comedy,2
177763.0,Murder on the Orient Express (2017),Crime|Drama|Mystery,0
177765.0,Coco (2017),Adventure|Animation|Children,9
177939.0,"The Night Is Short, Walk on Girl (2017)",Animation|Romance,1
178061.0,"I, Tonya (2017)",Drama,3
178111.0,"Fireworks, Should We See It from the Side or the Bottom? (2017)",Animation,9
178129.0,Adventures in Plymptoons! (2011),Documentary,6
178323.0,Gaga: Five Foot Two (2017),Documentary,6
178613.0,Dave Chappelle: Killin' Them Softly (2000),Comedy,2
178615.0,Front Cover (2016),Comedy|Drama|Romance,1
178827.0,Paddington 2 (2017),Adventure|Animation|Children|Comedy,9
179053.0,2048: Nowhere to Run (2017),Sci-Fi|Thriller,5
179073.0,Male Hunt (1964),Comedy,2
179119.0,The Death of Stalin (2017),Comedy,2
179133.0,Loving Vincent (2017),Animation|Crime|Drama,0
179135.0,Blue Planet II (2017),Documentary,6
179211.0,Christina P: Mother Inferior (2017),Comedy,2
179401.0,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children,7
179427.0,Dane Cook: Troublemaker (2014),Comedy,2
179491.0,Mayhem (2017),Action|Horror,5
179511.0,Emerald Green (2016),Adventure|Drama|Fantasy|Romance,1
179709.0,Wonder Wheel (2017),Drama,3
179749.0,Creep 2 (2017),Comedy|Horror,2
179813.0,LBJ (2017),Drama,3
179815.0,"Roman J. Israel, Esq. (2017)",Drama|Thriller,3
179817.0,Darkest Hour (2017),Drama|War,3
179819.0,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi,7
179953.0,A Bad Moms Christmas (2017),Comedy,2
180031.0,The Shape of Water (2017),Adventure|Drama|Fantasy,3
180045.0,Molly's Game (2017),Drama,3
180095.0,Wonder (2017),Drama,3
180231.0,Daddy's Home 2 (2017),Comedy|Drama,4
180263.0,The Shining (1997),Drama|Horror|Thriller,5
180265.0,Jim & Andy: The Great Beyond (2017),Documentary,6
180297.0,The Disaster Artist (2017),Comedy|Drama,4
180497.0,The Post (2017),Drama|Thriller,3
180777.0,Die Frauen von Ravensbrück (2005),Documentary,6
180985.0,The Greatest Showman (2017),Drama,3
180987.0,Ferdinand (2017),Animation|Children|Comedy,9
181065.0,Jack Whitehall: At Large (2017),Comedy,2
181139.0,Lynne Koplitz: Hormonal Beast (2017),Comedy,2
181315.0,Phantom Thread (2017),Drama|Romance,1
181413.0,Too Funny to Fail: The Life and Death of The Dana Carvey Show (2017),(no genres listed),6
181659.0,Craig Ferguson: Tickle Fight (2017),Comedy,2
181719.0,Serving in Silence: The Margarethe Cammermeyer Story (1995),(no genres listed),6
182293.0,Hare-um Scare-um (1939),Animation|Children|Comedy,9
182297.0,Porky in Wackyland (1938),Animation|Comedy|Fantasy,9
182299.0,Porky's Hare Hunt (1938),Animation|Children|Comedy,9
182639.0,The Second Renaissance Part II (2003),Animation|Sci-Fi,9
182715.0,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller,5
182727.0,A Christmas Story Live! (2017),(no genres listed),6
182731.0,Pixel Perfect (2004),Children|Comedy|Sci-Fi,2
182749.0,Judd Apatow: The Return (2017),Comedy,2
182793.0,The Purple Sea (2009),Drama,3
182823.0,Bright (2017),Action|Crime|Fantasy,8
183011.0,The Commuter (2018),Crime|Drama|Mystery|Thriller,0
183197.0,Dave Chappelle: Equanimity (2017),Comedy,2
183199.0,Quest (2017),Documentary,6
183227.0,Dave Chappelle: The Bird Revelation (2017),Comedy,2
183295.0,Insidious: The Last Key (2018),Horror|Mystery|Thriller,5
183301.0,The Tale of the Bunny Picnic (1986),Children,9
183317.0,Patti Rocks (1988),Comedy|Drama,4
183611.0,Game Night (2018),Action|Comedy|Crime|Horror,2
183635.0,Maze Runner: The Death Cure (2018),Action|Mystery|Sci-Fi|Thriller,8
183897.0,Isle of Dogs (2018),Animation|Comedy,2
183911.0,The Clapper (2018),Comedy,2
183959.0,Tom Segura: Disgraceful (2018),Comedy,2
184015.0,When We First Met (2018),Comedy,2
184053.0,Battle Planet (2008),Action|Sci-Fi,7
184245.0,De platte jungle (1978),Documentary,6
184253.0,The Cloverfield Paradox (2018),Horror|Mystery|Sci-Fi|Thriller,5
184257.0,Making a Murderer (2015),Crime|Documentary,6
184349.0,Elsa & Fred (2005),Comedy|Drama|Romance,1
184471.0,Tomb Raider (2018),Action|Adventure|Fantasy,7
184641.0,Fullmetal Alchemist 2018 (2017),Action|Adventure|Fantasy,7
184721.0,First Reformed (2017),Drama|Thriller,3
184791.0,Fred Armisen: Standup for Drummers (2018),Comedy,2
184931.0,Death Wish (2018),Action|Crime|Drama|Thriller,8
184987.0,A Wrinkle in Time (2018),Adventure|Children|Fantasy|Sci-Fi,9
184997.0,"Love, Simon (2018)",Comedy|Drama,4
185029.0,A Quiet Place (2018),Drama|Horror|Thriller,5
185031.0,Alpha (2018),Adventure|Thriller,7
185033.0,I Kill Giants (2018),Drama|Fantasy|Thriller,3
185135.0,Sherlock - A Study in Pink (2010),Crime,0
185435.0,"Game Over, Man! (2018)",Action|Comedy,2
185473.0,Blockers (2018),Comedy,2
185585.0,Pacific Rim: Uprising (2018),Action|Fantasy|Sci-Fi,7
186587.0,Rampage (2018),Action|Adventure|Sci-Fi,7
187031.0,Jurassic World: Fallen Kingdom (2018),Action|Adventure|Drama|Sci-Fi|Thriller,7
187541.0,Incredibles 2 (2018),Action|Adventure|Animation|Children,9
187593.0,Deadpool 2 (2018),Action|Comedy|Sci-Fi,2
187595.0,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi,7
187717.0,Won't You Be My Neighbor? (2018),Documentary,6
188189.0,Sorry to Bother You (2018),Comedy|Fantasy|Sci-Fi,2
188301.0,Ant-Man and the Wasp (2018),Action|Adventure|Comedy|Fantasy|Sci-Fi,7
188675.0,Dogman (2018),Crime|Drama,0
188751.0,Mamma Mia: Here We Go Again! (2018),Comedy|Romance,2
188797.0,Tag (2018),Comedy,2
188833.0,The Man Who Killed Don Quixote (2018),Adventure|Comedy|Fantasy,2
189043.0,Boundaries (2018),Comedy|Drama,4
189111.0,Spiral (2018),Documentary,6
189333.0,Mission: Impossible - Fallout (2018),Action|Adventure|Thriller,7
189381.0,SuperFly (2018),Action|Crime|Thriller,8
189547.0,Iron Soldier (2010),Action|Sci-Fi,7
189713.0,BlacKkKlansman (2018),Comedy|Crime|Drama,4
190183.0,The Darkest Minds (2018),Sci-Fi|Thriller,5
190207.0,Tilt (2011),Drama|Romance,1
190209.0,Jeff Ross Roasts the Border (2017),Comedy,2
190213.0,John From (2015),Drama,3
190215.0,Liquid Truth (2017),Drama,3
190219.0,Bunny (1998),Animation,9
190221.0,Hommage à Zgougou (et salut à Sabine Mamou) (2002),Documentary,6
191005.0,Gintama (2017),Action|Adventure|Comedy|Sci-Fi,7
193565.0,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi,2
193567.0,anohana: The Flower We Saw That Day - The Movie (2013),Animation|Drama,3
193571.0,Silver Spoon (2014),Comedy|Drama,4
193573.0,Love Live! The School Idol Movie (2015),Animation,9
193579.0,Jon Stewart Has Left the Building (2015),Documentary,6
193581.0,Black Butler: Book of the Atlantic (2017),Action|Animation|Comedy|Fantasy,9
193583.0,No Game No Life: Zero (2017),Animation|Comedy|Fantasy,9
193585.0,Flint (2017),Drama,3
193587.0,Bungo Stray Dogs: Dead Apple (2018),Action|Animation,7
193609.0,Andrew Dice Clay: Dice Rules (1991),Comedy,2
,Peaky Blinders: The Immortal Man (2026),Crime|Drama,0
,Avatar: Fire and Ash (2025),Science Fiction|Adventure|Fantasy,7
,Project Hail Mary (2026),Science Fiction|Adventure,7
,Shelter (2026),Action|Crime|Thriller,8
,Scream 7 (2026),Horror|Mystery|Crime,5
,War Machine (2026),Action|Science Fiction|Thriller,8
,Crime 101 (2026),Crime|Thriller,0
,Your Heart Will Be Broken (2026),Romance|Drama,1
,Greenland 2: Migration (2026),Adventure|Thriller|Science Fiction,7
,Send Help (2026),Horror|Thriller|Comedy,5
,Zootopia 2 (2025),Animation|Comedy|Adventure|Family|Mystery,9
,Whistle (2026),Horror|Mystery,5
,Lake Jesup: Bonecrusher's Revenge (2024),Horror|Comedy|Adventure,2
,"""Wuthering Heights"" (2026)",Romance|Drama,1
,Return to Silent Hill (2026),Mystery|Drama|Horror,3
,Dhurandhar: The Revenge (2026),Action|Crime|Thriller,8
,Vanaveera (2026),Action|Drama,3
,Mercy (2026),Science Fiction|Action|Thriller,8
,Hoppers (2026),Animation|Family|Science Fiction|Comedy|Adventure,9
,Demon Slayer: Kimetsu no Yaiba Infinity Castle (2025),Animation|Action|Fantasy,7
,The Wrecking Crew (2026),Action|Comedy|Crime|Mystery,2
,Hellfire (2026),Action|Thriller,8
,The Shadow's Edge (2025),Action|Crime|Drama|Thriller,8
,Agent Zeta (2026),Drama|Thriller,3
,Play Dead (2025),Horror,5
,The Housemaid (2025),Mystery|Thriller,5
,GOAT (2026),Animation|Comedy|Family,2
,The Deadly Little Mermaid (2026),Horror,5
,Lilly Lives Alone (2025),Horror|Thriller,5
,Predator: Badlands (2025),Action|Science Fiction|Adventure,7
,War of the Worlds (2025),Science Fiction|Thriller,5
,Anaconda (2025),Adventure|Comedy|Horror,2
,The Unearthly (1957),Science Fiction|Horror,5
,Mrs Sen (2013),Drama,3
,Bloodline Killer (2024),Horror|Thriller,5
,One Battle After Another (2025),Thriller|Crime|Comedy,0
,Dinosaurus! (1960),Science Fiction|Horror,5
,Sinners (2025),Horror|Action|Thriller,5
,Milli Vanilli (2023),Music|Documentary,6
,Bingo Bongo (1982),Comedy,2
,Rage (1972),Drama|Thriller,3
,The Killers (1946),Crime|Mystery|Thriller,0
,Spider-Man: Brand New Day (2026),Science Fiction|Action|Adventure,7
,Hunting Season (2025),Action|Drama|Thriller,8
,Spider-Man: No Way Home (2021),Action|Adventure|Science Fiction,7
,David (2025),Animation|Family|Drama,3
,Rust Creek (2019),Thriller|Drama|Action|Crime,8
,Cruel Jaws (1995),Horror|Thriller|Adventure|Comedy,5
,Dhurandhar (2025),Action|Crime|Thriller,8
,Endless Love (2014),Drama|Romance,1
,The Hayseed (1919),Comedy,2
,7 Below (2012),Horror,5
,Don Juan (1926),Adventure|Romance,7
,The Rip (2026),Action|Thriller|Crime,8
,Stung (2015),Horror|Comedy|Science Fiction,2
,Ready or Not: Here I Come (2026),Horror|Comedy,2
,Robin Hood (2013),Thriller|Action|Drama,8
,The Unknown Man (2021),Drama,3
,28 Years Later: The Bone Temple (2026),Horror|Thriller|Science Fiction,5
,The Humbling (2014),Drama|Comedy,4
,USS Christmas (2020),TV Movie|Mystery,6
,The Avengers (2012),Science Fiction|Action|Adventure,7
,The Presidio (1988),Action|Crime|Mystery|Thriller,8
,JUJUTSU KAISEN: Execution (2025),Animation|Action|Fantasy,7
,State of Fear (2026),Action|Thriller|Crime|Drama,8
,Avengers: Doomsday (2026),Science Fiction|Action|Adventure,7
,The Super Mario Bros. Movie (2023),Family|Comedy|Adventure|Animation|Fantasy,9
,Now You See Me: Now You Don't (2025),Thriller|Crime,0
,High Tor (1956),Fantasy|Music,6
,Pathinaaru (2011),Romance,1
,The Internship (2026),Action,7
,Door III (1996),Horror,5
,Countess Dora (1990),Drama,3
,Dracula (2025),Horror|Fantasy|Romance,5
,The Legendary Lighter (2019),Action,7
,Osiris (2025),Science Fiction|Action|Horror,5
,How to Make a Killing (2026),Comedy|Thriller,2
,Wildcat (2025),Action|Thriller,8
,Hemmet (1972),Drama|TV Movie,3
,Kraken (2026),Horror|Action|Thriller,5
,Future World (2018),Science Fiction,6
,KPop Demon Hunters (2025),Fantasy|Music|Comedy|Animation,9
,Parallels (2015),Science Fiction,6
,Cold Storage (2026),Horror|Science Fiction|Comedy,2
,Oscar Shaw (2026),Action|Crime|Thriller|Western,8
,The Shawshank Redemption (1994),Drama|Crime,0
,Slumberland Express (1936),Animation,9
,Abot Langit (2026),Romance,1
,Avengers: Infinity War (2018),Adventure|Action|Science Fiction,7
,Maximum Thrust (2003),Drama|Action,3
,Bāhubali: The Epic (2025),Action|Drama,3
,Re/Member: The Last Night (2025),Horror,5
,Worldbreaker (2025),Science Fiction|Action|Horror,5
,Sundutan (2026),Drama,3
,The Robbers (2009),Comedy,2
,Turbulence (2025),Thriller|Action|Adventure|Drama|Fantasy,7
,Marty Supreme (2025),Drama|Thriller,3
,"Good Luck, Have Fun, Don't Die (2026)",Science Fiction|Action|Comedy,2
,Vodnická čertovina (1996),Family|Fantasy|TV Movie,6
,Frankenstein (2025),Drama|Fantasy|Horror,3
,The Super Mario Galaxy Movie (2026),Family|Fantasy|Comedy|Adventure|Animation,9
,Spider-Man (1977),Science Fiction|Action|Crime|TV Movie,8
,The Giver (2014),Drama|Science Fiction,3
,The Godfather (1972),Drama|Crime,0
,Six Coups (2014),Thriller|Animation,5
,Hamnet (2025),Drama|Romance|History,1
,Ošklivá princezna (1999),Family|Fantasy|TV Movie,6
,The Family Plan 2 (2025),Action|Comedy,2
,Troll 2 (2025),Action|Fantasy|Thriller,8
,Torrente for President (2026),Comedy,2
,Rocky Aur Rani Kii Prem Kahaani (2023),Comedy|Drama|Family|Romance,1
,Cradle (2016),Science Fiction,6
,Jurassic World Rebirth (2025),Science Fiction|Adventure|Action,7
,The Running Man (2025),Action|Thriller|Science Fiction,8
,Saratoga Trunk (1945),Drama|Romance|Western,1
,Five Nights at Freddy's 2 (2025),Horror|Thriller,5
,My Fault (2023),Drama|Romance|Thriller,1
,Darkest Night (2012),Horror|Drama,3
,F1 (2025),Action|Drama,3
,Spider-Man: Homecoming (2017),Action|Adventure|Science Fiction,7
,House on Eden (2025),Horror,5
,Reminders of Him (2026),Romance|Drama,1
,Un hombre por semana (2026),Comedy|Romance|Drama,1
,Forgotten Love (2023),Drama|Romance,1
,The SpongeBob Movie: Search for SquarePants (2025),Animation|Family|Comedy|Adventure|Fantasy,9
,Operation Kid Brother (1967),Action|Thriller,8
,El Conde (2023),Fantasy|Comedy|Horror,2
,Dune (2021),Science Fiction|Adventure,7
,Alpha (2025),Horror|Drama|Science Fiction|Thriller,5
,From the Ashes (2027),Drama,3
,Transistorized! (1998),Documentary|History,6
,Sweet 'n Short (1991),Comedy,2
,[REC]⁴ Apocalypse (2014),Thriller|Horror,5
,The Puppetmaster (1993),Drama|War|History,3
,Ice Skater (2026),Drama|Thriller,3
,Do Not Enter (2026),Horror,5
,The Lord of the Rings: The Return of the King (2003),Adventure|Fantasy|Action,7
,Brothers (2015),Drama,3
,TRON: Ares (2025),Science Fiction|Adventure|Action,7
,Pants (1917),Comedy|Drama,4
,Oppenheimer (2023),Drama|History,3
,Solo Mio (2026),Romance|Comedy,2
,Run (2012),Drama|Horror,3
,The Dark Knight (2008),Action|Crime|Thriller,8
,The Lord of the Rings: The Fellowship of the Ring (2001),Adventure|Fantasy|Action,7
,Beautiful Brazil (1952),Documentary,6
,Moana (2026),Family|Fantasy|Comedy|Adventure,9
,Scarlet (2025),Animation|Action|Drama|Science Fiction,3
,Dune: Part Two (2024),Science Fiction|Adventure,7
,Superman (2025),Science Fiction|Adventure|Action,7
,Spider-Man: Far From Home (2019),Action|Adventure|Science Fiction,7
,ErOddity(s) 2 (2015),Drama|Horror|Science Fiction,3
,The Catcher (1972),Crime|Drama|TV Movie,0
,Robinson Crusoe (1954),Adventure|Drama,3
,The Alchemy of Ecstasy (1999),Drama|Romance,1
,The Gorge (2025),Romance|Science Fiction|Thriller,5
,Masquerade (2012),Drama|History,3
,Playdate (2025),Action|Comedy|Family,2
,Good Boy (2026),Thriller|Drama|Mystery,0
,Chainsaw Man - The Movie: Reze Arc (2025),Animation|Action|Romance|Fantasy,7
,Avatar: The Way of Water (2022),Action|Adventure|Science Fiction,7
,Avengers: Endgame (2019),Adventure|Science Fiction|Action,7
,Spirited Away (2001),Animation|Family|Fantasy,9
,Stranger Than Fiction (2006),Drama|Comedy|Romance|Fantasy,1
,Deadpool & Wolverine (2024),Action|Comedy|Science Fiction,2
,Lady Bodyguard (1943),Comedy,2
,Parasite (2019),Comedy|Thriller|Drama,4
,Grape Nutty (1949),Animation|Comedy,2
,Muzzle: City of Wolves (2025),Action|Thriller|Mystery,8
,Kiss at Pine Lake (2012),TV Movie|Romance,1
,Blades of the Guardians: Wind Rises in the Desert (2026),Action|Drama|History,3
,Love Me Love Me (2026),Romance|Drama,1
,The Birth (1981),Documentary,6
,Despicable Me 4 (2024),Family|Comedy|Animation|Science Fiction|Action,2
,They Will Kill You (2026),Action|Comedy|Horror,2
,See No Evil (1971),Thriller|Horror,5
,Mission: Impossible - The Final Reckoning (2025),Action|Thriller|Adventure,7
,Joker (2019),Crime|Thriller|Drama,0
,The Bad Guys 2 (2025),Family|Comedy|Crime|Adventure|Animation,9
,The Adolescent (1979),Drama,3
,Star Knight (1985),Fantasy|Science Fiction,6
,The Devil Wears Prada (2006),Drama|Comedy,4
,Harry Potter and the Philosopher's Stone (2001),Adventure|Fantasy,7
,Bihotzez (1985),Documentary,6
,The Matrix (1999),Action|Science Fiction,7
,The Fantastic 4: First Steps (2025),Science Fiction|Adventure|Action,7
,Shahenshah (1988),Action,7
,Trap House (2025),Action|Crime|Thriller,8
,The Spider Labyrinth (1988),Horror|Thriller,5
,Dune: Part Three (2026),Science Fiction|Adventure,7
,Sisu: Road to Revenge (2025),Action|War,7
,Drag Racer (1972),Action|Drama,3
,The Muppets: A Celebration of 30 Years (1986),Family|Fantasy|Music|TV Movie|Comedy|Documentary,6
,Mahler on the Couch (2010),Drama,3
,Nuremberg (2025),History|Drama,3
,No Hit Wonder (2025),Comedy|Drama,4
,How to Train Your Dragon (2025),Fantasy|Family|Action|Adventure,7
,Nobody 2 (2025),Action|Thriller,8
,The Family Plan (2023),Action|Comedy|Family,2
,The Sisters (2005),Drama,3
,Buffaloed (2020),Comedy|Drama,4
,Eva (2021),Drama|Romance,1
,Pose (2026),Thriller,5
,Primate (2026),Horror|Thriller,5
,A Minecraft Movie (2025),Family|Fantasy|Comedy|Adventure,9
,Moana 2 (2024),Animation|Adventure|Family|Comedy|Fantasy,9
,A Working Man (2025),Action|Crime|Thriller,8
,Mock Up on Mu (2008),Comedy|Science Fiction,2
,The Bride! (2026),Science Fiction|Horror|Fantasy,5
,The Longest Penalty Shot in the World (2005),Comedy,2
,Wind Chill (2007),Drama|Horror|Thriller,5
,6:30 (2005),Action,7
,City Hunter (1993),Action|Adventure|Comedy|Romance,7
,Attila (2018),Music,6
,My Days of Mercy (2018),Romance|Drama,1
,Spider-Man: Into the Spider-Verse (2018),Animation|Action|Adventure|Science Fiction,7
,Psycho Therapy: The Shallow Tale of a Writer Who Decided to Write About a Serial Killer (2025),Crime|Comedy,2
,Ready or Not (2019),Horror|Comedy,2
,Inside Out 2 (2024),Animation|Adventure|Comedy|Family,9
,Spider-Man: Across the Spider-Verse (2023),Animation|Action|Adventure|Science Fiction,7
,Defenseless (1991),Thriller|Mystery,5
,Preschool (2026),Comedy,2
,They Learned About Women (1930),Music|Drama,3
,Kulong (2024),Drama,3
,The Green Mile (1999),Fantasy|Drama|Crime,0
,Barbie (2023),Comedy|Adventure,2
,Murder at the Embassy (2025),Mystery|Thriller|Action,8
,Weapons (2025),Horror|Mystery,5
,The Conjuring: Last Rites (2025),Horror,5
,The Poker Club (2008),Crime|Drama|Thriller,0
,Star Wars (1977),Adventure|Action|Science Fiction,7
,The Amazing Spider-Man (2012),Action|Adventure|Science Fiction,7
,GoodFellas (1990),Drama|Crime,0
,The Godfather Part II (1974),Drama|Crime,0
,The Lion King (1994),Family|Animation|Drama|Adventure,3
,Se7en (1995),Crime|Mystery|Thriller,0
,Ne Zha 2 (2025),Animation|Fantasy|Adventure|Action,7
,Mouseboat Massacre (2025),Horror,5
,Our Fault (2025),Romance|Drama,1
,Love Lesson (2013),Romance|Drama|Comedy,1
,Top Gun: Maverick (2022),Action|Drama,3
,Dire Wolf (2009),Horror,5
,Kantara - A Legend: Chapter 1 (2025),Action|Drama|Fantasy,3
,Icefall (2025),Action|Crime|Thriller,8
,Cosmic Princess Kaguya! (2026),Animation|Fantasy|Music|Science Fiction,9
,The Martial Arts Kid (2015),Action|Drama|Family,3
,Murdered at 17 (2018),Drama|TV Movie,3
,The Hypocrite (1921),Drama,3
,Virus (2019),Drama|Thriller,3
,Scream (2022),Horror|Mystery,5
,Stereotype (1997),Drama|Comedy,4
,Khiam 2000-2007 (2007),Documentary,6
,Lilo & Stitch (2025),Family|Science Fiction|Comedy,2
,El Anzuelo (1996),Comedy,2
,Monster Hunter (2020),Action|Fantasy|Adventure,7
,Solo Leveling -ReAwakening- (2024),Action|Adventure|Fantasy|Animation,7
,The Wolf of Wall Street (2013),Crime|Drama|Comedy,4
,A Serbian Film (2010),Crime|Horror|Thriller,5
,Regretting You (2025),Romance|Drama,1
,I Murder Seriously (2002),Comedy|Crime|Drama,4
,"The Good, the Bad and the Ugly (1966)",Western,6
,Final Destination Bloodlines (2025),Horror|Mystery,5
,Eternity (2025),Romance|Comedy|Drama,1
,Sonic the Hedgehog 3 (2024),Action|Science Fiction|Comedy|Family,2
,The Torture Club (2014),Drama|Comedy,4
,Japanese Mom (2017),Romance,1
,No Other Choice (2025),Comedy|Crime|Thriller,0
,Black Panther (2018),Action|Adventure|Science Fiction,7
